booking_id,ship,booking_date,sailing_date,occupants,total_fare,cabin_type
1000007728,Atlantic Dream,2025-10-08 20:42:26.734419,2026-03-22 20:42:26.734419,3,3180.3,Balcony
1000007729,Sea Voyager,2025-04-23 20:42:26.734426,2025-05-04 20:42:26.734426,1,727.08,Balcony
1000007730,Atlantic Dream,2026-03-01 20:42:26.734429,2026-03-18 20:42:26.734429,1,1562.41,Balcony
1000007731,Oceanic Explorer,2025-04-15 20:42:26.734433,2025-08-14 20:42:26.734433,3,8661.84,Interior
1000007732,Sea Voyager,2026-01-12 20:42:26.734440,2026-02-02 20:42:26.734440,3,2815.12,Interior
1000007733,Oceanic Explorer,2026-02-27 20:42:26.734447,2026-04-06 20:42:26.734447,4,4889.81,Balcony
1000007734,Atlantic Dream,2026-01-25 20:42:26.734454,2026-02-02 20:42:26.734454,4,6263.16,Balcony
1000007735,Atlantic Dream,2026-01-12 20:42:26.734461,2026-03-06 20:42:26.734461,1,928.27,Interior
1000007736,Atlantic Dream,2025-06-06 20:42:26.734466,2025-08-05 20:42:26.734466,1,4058.67,Interior
1000007737,Atlantic Dream,2025-12-14 20:42:26.734470,2026-05-06 20:42:26.734470,3,5788.74,Oceanview
1000007738,Oceanic Explorer,2025-03-21 20:42:26.734476,2025-09-10 20:42:26.734476,1,5392.77,Interior
1000007739,Oceanic Explorer,2025-12-08 20:42:26.734480,2026-03-12 20:42:26.734480,2,3054.23,Interior
1000007740,Atlantic Dream,2025-09-25 20:42:26.734486,2026-04-08 20:42:26.734486,3,5638.66,Balcony
1000007741,Sea Voyager,2025-11-27 20:42:26.734492,2026-03-07 20:42:26.734492,3,5228.74,Balcony
1000007742,Sea Voyager,2025-05-12 20:42:26.734499,2025-09-14 20:42:26.734499,4,3087.11,Balcony
1000007743,Sea Voyager,2025-11-17 20:42:26.734508,2026-04-09 20:42:26.734508,4,1233.91,Balcony
1000007744,Sea Voyager,2026-03-05 20:42:26.734515,2026-09-07 20:42:26.734515,4,4638.16,Interior
1000007745,Oceanic Explorer,2026-02-01 20:42:26.734524,2026-02-14 20:42:26.734524,3,2739.47,Balcony
1000007746,Atlantic Dream,2025-11-28 20:42:26.734530,2026-05-16 20:42:26.734530,4,4399.7,Interior
1000007747,,2026-01-04 20:42:26.734538,2026-05-25 20:42:26.734538,3,9285.33,Balcony
1000007748,Atlantic Dream,2025-04-29 20:42:26.734545,2025-07-28 20:42:26.734545,4,4622.59,Interior
1000007749,Oceanic Explorer,2025-04-14 20:42:26.734553,2025-10-09 20:42:26.734553,4,5168.77,Oceanview
1000007750,Oceanic Explorer,2025-09-17 20:42:26.734560,2026-02-23 20:42:26.734560,2,9266.7,Balcony
1000007751,Oceanic Explorer,2025-11-14 20:42:26.734566,2026-02-24 20:42:26.734566,4,6546.59,Balcony
1000007752,Atlantic Dream,2026-01-06 20:42:26.734573,2026-07-08 20:42:26.734573,2,7259.4,Balcony
1000007753,Atlantic Dream,2025-07-26 20:42:26.734578,2026-01-16 20:42:26.734578,1,5794.58,Balcony
1000007754,Sea Voyager,2025-09-06 20:42:26.734582,2026-03-17 20:42:26.734582,2,3471.66,Balcony
1000007755,Atlantic Dream,2025-08-27 20:42:26.734588,2026-01-16 20:42:26.734588,2,6836.03,Balcony
1000007756,Oceanic Explorer,2026-03-02 20:42:26.734593,2026-04-05 20:42:26.734593,4,7106.17,Interior
1000007757,Oceanic Explorer,2026-01-01 20:42:26.734602,2026-05-24 20:42:26.734602,2,5128.77,Interior
1000007758,Oceanic Explorer,2025-06-25 20:42:26.734606,2025-11-17 20:42:26.734606,3,3502.7,Balcony
1000007759,Oceanic Explorer,2025-09-19 20:42:26.734614,2026-01-13 20:42:26.734614,3,539.65,Balcony
1000007760,Atlantic Dream,2025-09-10 20:42:26.734620,2026-01-27 20:42:26.734620,3,7201.29,Suite
1000007761,Atlantic Dream,2026-03-04 20:42:26.734627,2026-04-15 20:42:26.734627,3,6144.76,Balcony
1000007762,Atlantic Dream,2025-12-18 20:42:26.734634,2026-05-25 20:42:26.734634,1,-402.0,Balcony
1000007763,Atlantic Dream,2026-02-09 20:42:26.734639,2026-03-29 20:42:26.734639,2,2325.7,Balcony
1000007764,Oceanic Explorer,2026-02-08 20:42:26.734644,2026-08-07 20:42:26.734644,2,3292.67,Balcony
1000007765,Sea Voyager,2025-09-13 20:42:26.734649,2025-12-26 20:42:26.734649,4,499.77,Interior
1000007766,Atlantic Dream,2026-01-26 20:42:26.734656,2026-06-09 20:42:26.734656,1,1315.8,Balcony
1000007767,Sea Voyager,2026-01-31 20:42:26.734660,2026-05-10 20:42:26.734660,1,2266.24,Balcony
1000007768,Atlantic Dream,2025-09-25 20:42:26.734663,2026-02-20 20:42:26.734663,1,8525.92,Interior
1000007769,Atlantic Dream,2025-11-24 20:42:26.734668,2026-02-27 20:42:26.734668,1,54.32,Balcony
1000007770,Sea Voyager,2025-04-14 20:42:26.734672,2025-06-11 20:42:26.734672,4,3419.52,Interior
1000007771,Oceanic Explorer,2025-08-20 20:42:26.734680,2025-10-25 20:42:26.734680,3,1283.67,Oceanview
1000007772,Sea Voyager,2025-11-02 20:42:26.734686,2026-01-21 20:42:26.734686,2,6629.07,Interior
1000007773,Atlantic Dream,2026-02-23 20:42:26.734690,2026-03-12 20:42:26.734690,1,2849.9,Balcony
1000007774,Atlantic Dream,2026-01-06 20:42:26.734694,2026-07-25 20:42:26.734694,1,-234.96,Balcony
1000007775,Atlantic Dream,2026-01-11 20:42:26.734697,2026-07-01 20:42:26.734697,1,7783.99,Balcony
1000007776,Oceanic Explorer,2025-08-08 20:42:26.734700,2025-09-06 20:42:26.734700,1,6387.91,Interior
1000007777,Oceanic Explorer,2026-01-20 20:42:26.734704,2026-05-04 20:42:26.734704,2,8469.57,Balcony
1000007778,Sea Voyager,2025-11-05 20:42:26.734712,2026-01-01 20:42:26.734712,1,8933.48,Interior
1000007779,Oceanic Explorer,2026-03-13 20:42:26.734720,2026-06-16 20:42:26.734720,2,215.64,Balcony
1000007780,Sea Voyager,2025-04-23 20:42:26.734725,2025-07-16 20:42:26.734725,2,1258.81,Interior
1000007781,Atlantic Dream,2026-01-28 20:42:26.734729,2026-06-08 20:42:26.734729,2,2195.13,Balcony
1000007782,Sea Voyager,2025-07-22 20:42:26.734734,2026-01-20 20:42:26.734734,2,2589.25,Balcony
1000007783,Sea Voyager,2025-10-04 20:42:26.734738,2025-11-18 20:42:26.734738,3,9514.79,Oceanview
1000007784,Oceanic Explorer,2025-08-20 20:42:26.734744,2025-08-30 20:42:26.734744,1,58.54,Interior
1000007785,,2025-09-29 20:42:26.734747,2025-10-21 20:42:26.734747,2,1354.5,Balcony
1000007786,Oceanic Explorer,2025-06-12 20:42:26.734753,2025-10-21 20:42:26.734753,3,8529.22,Balcony
1000007787,Atlantic Dream,2025-06-13 20:42:26.734759,2025-07-30 20:42:26.734759,4,861.82,Balcony
1000007788,Sea Voyager,2026-02-26 20:42:26.734765,2026-09-05 20:42:26.734765,4,1894.05,Balcony
1000007789,Oceanic Explorer,2025-07-08 20:42:26.734772,2025-08-08 20:42:26.734772,2,6331.03,Balcony
1000007790,Atlantic Dream,2025-08-15 20:42:26.734776,2025-09-23 20:42:26.734776,4,8963.97,Balcony
1000007791,Oceanic Explorer,2025-07-11 20:42:26.734790,2025-10-31 20:42:26.734790,1,1016.31,Interior
1000007792,Atlantic Dream,2025-10-04 20:42:26.734794,2026-02-26 20:42:26.734794,2,993.78,Balcony
1000007793,Atlantic Dream,2025-11-03 20:42:26.734799,2025-11-20 20:42:26.734799,2,8354.04,Balcony
1000007794,Sea Voyager,2025-04-14 20:42:26.734804,2025-08-13 20:42:26.734804,1,490.36,Interior
1000007795,Oceanic Explorer,2025-10-29 20:42:26.734808,2026-01-30 20:42:26.734808,1,5142.33,Balcony
1000007796,Oceanic Explorer,2025-07-24 20:42:26.734811,2025-12-09 20:42:26.734811,2,6129.8,Balcony
1000007797,Sea Voyager,2025-08-19 20:42:26.734816,2026-02-01 20:42:26.734816,3,2047.84,Oceanview
1000007798,Sea Voyager,2025-07-15 20:42:26.734824,2025-07-19 20:42:26.734824,3,-119.14,Balcony
1000007799,Sea Voyager,2025-06-13 20:42:26.734831,2025-06-22 20:42:26.734831,1,5624.01,Interior
1000007800,Oceanic Explorer,2026-01-31 20:42:26.734835,2026-02-15 20:42:26.734835,3,6707.61,Suite
1000007801,Sea Voyager,2025-12-18 20:42:26.734841,2025-12-23 20:42:26.734841,1,1273.0,Interior
1000007802,Atlantic Dream,2025-05-30 20:42:26.734845,2025-08-20 20:42:26.734845,4,2716.24,Balcony
1000007803,Sea Voyager,2025-12-25 20:42:26.734852,2026-01-01 20:42:26.734852,4,1878.27,Interior
1000007804,,2026-01-06 20:42:26.734861,2026-05-09 20:42:26.734861,3,2488.58,Suite
1000007805,Oceanic Explorer,2025-07-08 20:42:26.734868,2025-12-07 20:42:26.734868,1,6731.39,Balcony
1000007806,Oceanic Explorer,2025-04-30 20:42:26.734871,2025-08-23 20:42:26.734871,3,5238.58,Oceanview
1000007807,Sea Voyager,2025-05-20 20:42:26.734877,2025-11-29 20:42:26.734877,1,9023.44,Balcony
1000007808,Oceanic Explorer,2025-06-20 20:42:26.734881,2025-08-14 20:42:26.734881,2,5736.92,Balcony
1000007809,Sea Voyager,2025-12-21 20:42:26.734885,2026-03-22 20:42:26.734885,1,6713.11,Balcony
1000007810,Atlantic Dream,2025-08-21 20:42:26.734888,2026-01-15 20:42:26.734888,3,4335.34,Oceanview
1000007811,Sea Voyager,2026-02-27 20:42:26.734894,2026-04-15 20:42:26.734894,4,7761.99,Balcony
1000007812,Oceanic Explorer,2025-07-18 20:42:26.734901,2025-12-12 20:42:26.734901,2,-420.08,Oceanview
1000007813,Atlantic Dream,2025-04-28 20:42:26.734906,2025-05-18 20:42:26.734906,4,8388.12,Balcony
1000007814,Oceanic Explorer,2025-03-31 20:42:26.734913,2025-05-28 20:42:26.734913,2,9673.94,Balcony
1000007815,Sea Voyager,2025-06-21 20:42:26.734918,2025-08-15 20:42:26.734918,2,4727.51,Balcony
1000007816,Atlantic Dream,2025-11-20 20:42:26.734925,2025-11-22 20:42:26.734925,4,2844.29,Balcony
1000007817,Atlantic Dream,2026-02-02 20:42:26.734933,2026-03-07 20:42:26.734933,4,5691.51,Balcony
1000007818,Oceanic Explorer,2026-02-14 20:42:26.734941,2026-05-15 20:42:26.734941,3,9466.21,Balcony
1000007819,Atlantic Dream,2025-12-11 20:42:26.734947,2026-05-21 20:42:26.734947,1,7225.03,Oceanview
1000007820,Oceanic Explorer,2025-06-06 20:42:26.734951,2025-07-12 20:42:26.734951,4,8721.54,Interior
1000007821,Sea Voyager,2025-08-11 20:42:26.734959,2025-11-12 20:42:26.734959,4,4075.4,Balcony
1000007822,Oceanic Explorer,2025-12-18 20:42:26.734966,2026-05-08 20:42:26.734966,3,7001.58,Balcony
1000007823,Sea Voyager,2026-02-03 20:42:26.734973,2026-06-07 20:42:26.734973,2,6458.89,Oceanview
1000007824,Sea Voyager,2025-05-20 20:42:26.734977,2025-08-12 20:42:26.734977,4,175.53,Balcony
1000007825,Sea Voyager,2026-03-06 20:42:26.734985,2026-09-04 20:42:26.734985,3,2636.54,Balcony
1000007826,Oceanic Explorer,2025-07-30 20:42:26.734991,2025-12-17 20:42:26.734991,1,5739.99,Interior
1000007827,Sea Voyager,2025-10-16 20:42:26.734995,2026-02-22 20:42:26.734995,2,9889.95,Oceanview
1000007828,Sea Voyager,2026-03-07 20:42:26.735000,2026-07-09 20:42:26.735000,4,5281.25,Suite
1000007829,Atlantic Dream,2025-08-10 20:42:26.735007,2025-10-03 20:42:26.735007,1,7670.68,Balcony
1000007830,Oceanic Explorer,2025-11-17 20:42:26.735011,2025-12-07 20:42:26.735011,2,8477.01,Balcony
1000007831,Sea Voyager,2025-05-18 20:42:26.735015,2025-11-18 20:42:26.735015,4,475.32,Balcony
1000007832,Oceanic Explorer,2026-01-11 20:42:26.735023,2026-03-06 20:42:26.735023,1,-185.03,Oceanview
1000007833,Sea Voyager,2025-09-22 20:42:26.735027,2025-12-04 20:42:26.735027,2,2287.93,Balcony
1000007834,Atlantic Dream,2025-10-20 20:42:26.735031,2026-04-21 20:42:26.735031,4,4152.17,Oceanview
1000007835,Atlantic Dream,2026-01-08 20:42:26.735038,2026-03-07 20:42:26.735038,3,9400.59,Suite
1000007836,Oceanic Explorer,2026-01-14 20:42:26.735045,2026-04-30 20:42:26.735045,2,3552.05,Interior
1000007837,Oceanic Explorer,2025-04-13 20:42:26.735055,2025-04-05 20:42:26.735055,3,6886.06,Interior
1000007838,Oceanic Explorer,2025-04-14 20:42:26.735061,2025-07-03 20:42:26.735061,1,6961.89,Oceanview
1000007839,Atlantic Dream,2025-04-24 20:42:26.735064,2025-11-09 20:42:26.735064,2,7642.27,Balcony
1000007840,Atlantic Dream,2025-10-14 20:42:26.735069,2025-12-07 20:42:26.735069,2,360.46,Interior
1000007841,Oceanic Explorer,2025-08-05 20:42:26.735074,2025-09-28 20:42:26.735074,4,4921.67,Balcony
1000007842,Oceanic Explorer,2025-07-24 20:42:26.735082,2025-09-13 20:42:26.735082,3,1827.81,Balcony
1000007843,Atlantic Dream,2025-10-01 20:42:26.735089,2026-03-05 20:42:26.735089,4,3666.17,Interior
1000007844,Atlantic Dream,2025-04-25 20:42:26.735096,2025-09-21 20:42:26.735096,1,1956.44,Balcony
1000007845,Atlantic Dream,2025-03-24 20:42:26.735099,2025-08-04 20:42:26.735099,4,9589.4,Oceanview
1000007846,Sea Voyager,2026-01-19 20:42:26.735106,2026-05-28 20:42:26.735106,3,4890.15,Balcony
1000007847,Oceanic Explorer,2025-10-11 20:42:26.735112,2026-04-22 20:42:26.735112,2,9740.02,Balcony
1000007848,Sea Voyager,2025-03-29 20:42:26.735118,2025-03-29 20:42:26.735118,2,2421.8,Balcony
1000007849,Sea Voyager,2025-08-08 20:42:26.735124,2025-11-06 20:42:26.735124,2,8443.6,Interior
1000007850,Oceanic Explorer,2025-05-02 20:42:26.735128,2025-07-03 20:42:26.735128,1,7588.25,Balcony
1000007851,Sea Voyager,2025-10-23 20:42:26.735135,2026-02-01 20:42:26.735135,1,1590.38,Interior
1000007852,Sea Voyager,2025-09-15 20:42:26.735138,2026-02-11 20:42:26.735138,1,9251.24,Balcony
1000007853,Sea Voyager,2025-10-10 20:42:26.735142,2026-04-03 20:42:26.735142,4,-263.06,Balcony
1000007854,Atlantic Dream,2025-05-01 20:42:26.735149,2025-05-27 20:42:26.735149,1,7669.16,Interior
1000007855,Oceanic Explorer,2025-11-08 20:42:26.735152,2026-04-08 20:42:26.735152,3,2788.9,Balcony
1000007856,Oceanic Explorer,2025-06-04 20:42:26.735161,2025-09-21 20:42:26.735161,2,653.85,Balcony
1000007857,Sea Voyager,2025-06-20 20:42:26.735165,2025-09-17 20:42:26.735165,3,804.47,Balcony
1000007858,Sea Voyager,2026-03-07 20:42:26.735171,2026-09-10 20:42:26.735171,2,3379.52,Balcony
1000007859,Oceanic Explorer,2025-05-19 20:42:26.735175,2025-09-09 20:42:26.735175,4,7940.11,Interior
1000007860,Sea Voyager,2025-07-29 20:42:26.735183,2025-10-07 20:42:26.735183,4,1072.38,Interior
1000007861,Sea Voyager,2025-04-25 20:42:26.735191,2025-06-15 20:42:26.735191,1,4889.3,Balcony
1000007862,Sea Voyager,2025-11-27 20:42:26.735195,2025-11-25 20:42:26.735195,4,6579.25,Balcony
1000007863,Oceanic Explorer,2025-04-26 20:42:26.735202,2025-05-20 20:42:26.735202,1,2885.76,Balcony
1000007864,Oceanic Explorer,2025-11-10 20:42:26.735205,2026-01-02 20:42:26.735205,1,2116.11,Interior
1000007865,Sea Voyager,2025-07-08 20:42:26.735209,2025-11-14 20:42:26.735209,4,1783.21,Interior
1000007866,Oceanic Explorer,2025-06-02 20:42:26.735217,2025-08-14 20:42:26.735217,2,7330.07,Interior
1000007867,Sea Voyager,2026-03-13 20:42:26.735221,2026-07-08 20:42:26.735221,3,5607.44,Balcony
1000007868,Sea Voyager,2025-11-09 20:42:26.735228,2026-01-31 20:42:26.735228,2,5804.54,Balcony
1000007869,Atlantic Dream,2025-11-14 20:42:26.735233,2026-02-20 20:42:26.735233,3,4180.37,Interior
1000007870,Sea Voyager,2025-11-30 20:42:26.735239,2026-06-03 20:42:26.735239,3,-228.68,Balcony
1000007871,Atlantic Dream,2025-08-30 20:42:26.735245,2025-10-21 20:42:26.735245,1,5553.42,Suite
1000007872,Atlantic Dream,2025-09-17 20:42:26.735248,2026-03-29 20:42:26.735248,1,6644.24,Oceanview
1000007873,Sea Voyager,2025-04-08 20:42:26.735251,2025-07-11 20:42:26.735251,1,3306.55,Balcony
1000007874,Atlantic Dream,2025-08-29 20:42:26.735255,2025-12-10 20:42:26.735255,2,7323.71,Oceanview
1000007875,Oceanic Explorer,2025-04-28 20:42:26.735260,2025-08-05 20:42:26.735260,1,6881.33,Balcony
1000007876,Oceanic Explorer,2025-09-18 20:42:26.735265,2025-09-22 20:42:26.735265,3,6243.89,Balcony
1000007877,Atlantic Dream,2025-07-06 20:42:26.735272,2025-10-16 20:42:26.735272,2,6279.66,Balcony
1000007878,Sea Voyager,2026-01-18 20:42:26.735276,2026-03-20 20:42:26.735276,2,3921.52,Balcony
1000007879,Oceanic Explorer,2025-09-26 20:42:26.735282,2025-10-08 20:42:26.735282,4,319.56,Interior
1000007880,Sea Voyager,2025-09-19 20:42:26.735289,2026-02-18 20:42:26.735289,2,9081.15,Oceanview
1000007881,Atlantic Dream,2026-01-02 20:42:26.735295,2026-06-22 20:42:26.735295,4,9363.0,Balcony
1000007882,Oceanic Explorer,2025-09-01 20:42:26.735301,2026-02-03 20:42:26.735301,4,3450.96,Suite
1000007883,Atlantic Dream,2025-09-03 20:42:26.735309,2025-10-16 20:42:26.735309,4,8838.03,Oceanview
1000007884,Atlantic Dream,2025-08-27 20:42:26.735316,2025-09-25 20:42:26.735316,2,4850.68,Interior
1000007885,Oceanic Explorer,2025-05-19 20:42:26.735321,2025-09-06 20:42:26.735321,3,8061.66,Interior
1000007886,Atlantic Dream,2025-04-05 20:42:26.735328,2025-07-28 20:42:26.735328,1,-80.52,Balcony
1000007887,Atlantic Dream,2025-12-05 20:42:26.735331,2026-04-21 20:42:26.735331,3,6932.6,Balcony
1000007888,Oceanic Explorer,2025-10-15 20:42:26.735337,2026-04-22 20:42:26.735337,1,5674.7,Interior
1000007889,Sea Voyager,2025-11-23 20:42:26.735341,2026-03-27 20:42:26.735341,3,2111.17,Suite
1000007890,Oceanic Explorer,2025-09-20 20:42:26.735348,2025-12-21 20:42:26.735348,3,1550.64,Balcony
1000007891,Atlantic Dream,2025-04-23 20:42:26.735354,2025-04-24 20:42:26.735354,2,7282.77,Oceanview
1000007892,Sea Voyager,2025-04-12 20:42:26.735359,2025-10-25 20:42:26.735359,3,3654.79,Oceanview
1000007893,Oceanic Explorer,2025-03-31 20:42:26.735365,2025-03-23 20:42:26.735365,1,1329.34,Balcony
1000007894,Oceanic Explorer,2025-10-08 20:42:26.735368,2025-10-01 20:42:26.735368,3,3121.28,Balcony
1000007895,Oceanic Explorer,2025-07-08 20:42:26.735375,2025-10-05 20:42:26.735375,2,9548.31,Balcony
1000007896,Oceanic Explorer,2025-09-30 20:42:26.735380,2025-12-26 20:42:26.735380,2,8100.97,Balcony
1000007897,Oceanic Explorer,2025-05-24 20:42:26.735385,2025-08-16 20:42:26.735385,4,3966.45,Balcony
1000007898,Sea Voyager,2026-03-02 20:42:26.735396,2026-03-15 20:42:26.735396,4,4147.65,Balcony
1000007899,Atlantic Dream,2025-07-02 20:42:26.735403,2025-11-13 20:42:26.735403,2,1299.81,Balcony
1000007900,Oceanic Explorer,2025-03-25 20:42:26.735407,2025-07-21 20:42:26.735407,4,5798.99,Interior
1000007901,Sea Voyager,2025-06-01 20:42:26.735416,2025-11-07 20:42:26.735416,4,1007.34,Balcony
1000007902,Sea Voyager,2025-06-02 20:42:26.735423,2025-12-12 20:42:26.735423,3,2229.08,Balcony
1000007903,Atlantic Dream,2025-10-13 20:42:26.735429,2026-02-13 20:42:26.735429,2,4746.66,Suite
1000007904,Sea Voyager,2025-06-09 20:42:26.735434,2025-11-14 20:42:26.735434,3,8412.09,Balcony
1000007905,Atlantic Dream,2025-03-30 20:42:26.735440,2025-08-16 20:42:26.735440,1,2454.71,Oceanview
1000007906,Oceanic Explorer,2026-03-11 20:42:26.735443,2026-04-30 20:42:26.735443,4,739.82,Oceanview
1000007907,Atlantic Dream,2025-08-22 20:42:26.735451,2025-12-23 20:42:26.735451,3,7943.49,Interior
1000007908,Atlantic Dream,2025-12-09 20:42:26.735458,2025-11-29 20:42:26.735458,3,5891.02,Oceanview
1000007909,Atlantic Dream,2026-01-23 20:42:26.735463,2026-05-20 20:42:26.735463,2,9569.98,Balcony
1000007910,Sea Voyager,2026-01-13 20:42:26.735468,2026-02-03 20:42:26.735468,3,6637.44,Oceanview
1000007911,Atlantic Dream,2026-02-23 20:42:26.735474,2026-04-15 20:42:26.735474,4,8338.22,Balcony
1000007912,Atlantic Dream,2025-09-16 20:42:26.735483,2026-03-16 20:42:26.735483,4,5420.91,Interior
1000007913,Atlantic Dream,2026-03-09 20:42:26.735490,2026-06-22 20:42:26.735490,1,6539.46,Balcony
1000007914,Sea Voyager,2026-03-08 20:42:26.735494,2026-08-06 20:42:26.735494,1,3983.25,Balcony
1000007915,Sea Voyager,2026-02-02 20:42:26.735498,2026-04-25 20:42:26.735498,2,2066.88,Balcony
1000007916,Oceanic Explorer,2025-10-29 20:42:26.735502,2025-10-24 20:42:26.735502,2,276.01,Balcony
1000007917,Oceanic Explorer,2025-09-15 20:42:26.735507,2026-03-31 20:42:26.735507,1,8391.73,Oceanview
1000007918,,2025-09-26 20:42:26.735510,2025-11-13 20:42:26.735510,3,9090.73,Balcony
1000007919,Atlantic Dream,2025-12-25 20:42:26.735517,2026-03-13 20:42:26.735517,3,9165.13,Balcony
1000007920,Sea Voyager,2025-08-05 20:42:26.735523,2025-08-23 20:42:26.735523,2,7567.72,Oceanview
1000007921,Sea Voyager,2025-10-14 20:42:26.735528,2025-11-03 20:42:26.735528,1,961.57,Balcony
1000007922,Sea Voyager,2025-12-14 20:42:26.735532,2026-02-18 20:42:26.735532,4,1723.56,Balcony
1000007923,Oceanic Explorer,2025-09-19 20:42:26.735539,2025-10-02 20:42:26.735539,4,-387.69,Balcony
1000007924,Sea Voyager,2025-04-02 20:42:26.735546,2025-09-26 20:42:26.735546,1,4680.3,Balcony
1000007925,Sea Voyager,2025-05-04 20:42:26.735550,2025-07-06 20:42:26.735550,3,7639.47,Oceanview
1000007926,Oceanic Explorer,2026-01-26 20:42:26.735557,2026-07-20 20:42:26.735557,4,1364.3,Oceanview
1000007927,Sea Voyager,2026-02-07 20:42:26.735564,2026-04-16 20:42:26.735564,1,-408.5,Balcony
1000007928,Oceanic Explorer,2025-04-05 20:42:26.735567,2025-07-16 20:42:26.735567,3,3082.76,Balcony
1000007929,Atlantic Dream,2025-09-08 20:42:26.735573,2026-02-09 20:42:26.735573,1,-220.0,Balcony
1000007930,Atlantic Dream,2025-12-26 20:42:26.735577,2026-01-01 20:42:26.735577,3,9824.41,Interior
1000007931,Sea Voyager,2025-09-29 20:42:26.735582,2025-11-06 20:42:26.735582,3,2101.1,Interior
1000007932,Atlantic Dream,2025-05-02 20:42:26.735590,2025-08-11 20:42:26.735590,1,970.06,Interior
1000007933,Atlantic Dream,2025-08-07 20:42:26.735594,2025-09-04 20:42:26.735594,4,2939.35,Balcony
1000007934,Oceanic Explorer,2025-07-22 20:42:26.735601,2026-01-05 20:42:26.735601,1,1956.1,Interior
1000007935,Oceanic Explorer,2025-04-21 20:42:26.735605,2025-06-30 20:42:26.735605,4,534.98,Interior
1000007936,Sea Voyager,2025-10-30 20:42:26.735612,2026-03-01 20:42:26.735612,1,4524.45,Balcony
1000007937,Atlantic Dream,2025-10-10 20:42:26.735616,2026-02-23 20:42:26.735616,2,1201.91,Interior
1000007938,Sea Voyager,2025-04-04 20:42:26.735621,2025-09-17 20:42:26.735621,4,8503.36,Balcony
1000007939,Atlantic Dream,2025-12-22 20:42:26.735633,2026-05-18 20:42:26.735633,2,3925.62,Balcony
1000007940,Sea Voyager,2025-06-15 20:42:26.735638,2025-11-11 20:42:26.735638,2,9462.82,Balcony
1000007941,Sea Voyager,2025-07-30 20:42:26.735642,2025-12-02 20:42:26.735642,3,-267.34,Balcony
1000007942,Sea Voyager,2025-03-26 20:42:26.735648,2025-09-19 20:42:26.735648,1,1190.91,Balcony
1000007943,Oceanic Explorer,2025-06-27 20:42:26.735652,2025-09-29 20:42:26.735652,1,9533.97,Balcony
1000007944,Atlantic Dream,2025-04-25 20:42:26.735655,2025-10-09 20:42:26.735655,3,6506.82,Balcony
1000007945,Oceanic Explorer,2025-06-23 20:42:26.735661,2025-08-10 20:42:26.735661,4,9829.18,Balcony
1000007946,Sea Voyager,2026-02-05 20:42:26.735670,2026-02-08 20:42:26.735670,4,9515.28,Balcony
1000007947,Atlantic Dream,2025-05-06 20:42:26.735677,2025-08-07 20:42:26.735677,1,5525.04,Interior
1000007948,Oceanic Explorer,2025-12-22 20:42:26.735681,2025-12-23 20:42:26.735681,4,-388.84,Suite
1000007949,Atlantic Dream,2025-07-28 20:42:26.735689,2025-12-16 20:42:26.735689,1,4426.95,Oceanview
1000007950,Oceanic Explorer,2025-11-05 20:42:26.735694,2026-05-12 20:42:26.735694,1,3339.41,Oceanview
1000007951,Sea Voyager,2026-03-17 20:42:26.735697,2026-09-26 20:42:26.735697,3,7178.19,Balcony
1000007952,Oceanic Explorer,2025-09-18 20:42:26.735703,2026-04-01 20:42:26.735703,4,7551.85,Oceanview
1000007953,Oceanic Explorer,2025-12-08 20:42:26.735710,2026-06-10 20:42:26.735710,4,-16.03,Balcony
1000007954,Oceanic Explorer,2025-10-29 20:42:26.735718,2025-11-27 20:42:26.735718,1,1877.94,Oceanview
1000007955,Sea Voyager,2025-04-11 20:42:26.735721,2025-06-24 20:42:26.735721,2,98.71,Balcony
1000007956,Sea Voyager,2025-09-14 20:42:26.735729,2025-12-08 20:42:26.735729,1,8338.74,Oceanview
1000007957,,2025-07-30 20:42:26.735732,2025-11-18 20:42:26.735732,3,2765.68,Balcony
1000007958,Oceanic Explorer,2025-05-27 20:42:26.735738,2025-08-30 20:42:26.735738,4,4666.05,Interior
1000007959,Oceanic Explorer,2025-11-15 20:42:26.735745,2026-04-13 20:42:26.735745,4,1751.34,Interior
1000007960,Sea Voyager,2025-11-06 20:42:26.735752,2026-01-21 20:42:26.735752,2,5840.1,Interior
1000007961,Sea Voyager,2025-09-22 20:42:26.735756,2025-11-29 20:42:26.735756,1,9918.58,Interior
1000007962,Oceanic Explorer,2025-03-25 20:42:26.735761,2025-08-27 20:42:26.735761,4,8351.24,Oceanview
1000007963,Sea Voyager,2026-01-25 20:42:26.735768,2026-07-09 20:42:26.735768,4,8028.73,Balcony
1000007964,Oceanic Explorer,2025-07-14 20:42:26.735778,2025-08-12 20:42:26.735778,2,6622.56,Interior
1000007965,Atlantic Dream,2025-05-20 20:42:26.735789,2025-07-01 20:42:26.735789,2,5079.41,Balcony
1000007966,Sea Voyager,2025-04-17 20:42:26.735795,2025-07-25 20:42:26.735795,3,2805.3,Interior
1000007967,Sea Voyager,2025-10-03 20:42:26.735802,2026-01-08 20:42:26.735802,1,8364.95,Balcony
1000007968,Sea Voyager,2025-07-15 20:42:26.735805,2025-10-28 20:42:26.735805,3,2576.48,Interior
1000007969,Atlantic Dream,2025-09-08 20:42:26.735810,2026-03-01 20:42:26.735810,1,5473.75,Interior
