transaction_id,booking_id,passenger_id,payment_amount,payment_status
1000006883200,1000006883,10000068832,4109.68,Failed
1000006883300,1000006883,10000068833,3591.9,Pending
1000006884000,1000006884,10000068840,3832.82,Paid
1000006884100,1000006884,10000068841,4900.86,Paid
1000006885000,1000006885,10000068850,2191.67,Paid
1000006885100,1000006885,10000068851,3330.34,Pending
1000006885200,1000006885,10000068852,2271.02,Pending
1000006886000,1000006886,10000068860,691.83,Pending
1000006887000,1000006887,10000068870,4271.76,Failed
1000006887100,1000006887,10000068871,3527.68,Failed
1000006887200,1000006887,10000068872,3261.06,Pending
1000006887300,1000006887,10000068873,2295.93,Failed
1000006888000,1000006888,10000068880,47.55,Pending
1000006889000,1000006889,10000068890,-4.25,Failed
1000006889100,1000006889,10000068891,4842.36,Failed
1000006890000,1000006890,10000068900,3757.0,Failed
1000006891000,1000006891,10000068910,1533.2,Pending
1000006891100,1000006891,10000068911,3155.76,Failed
1000006891200,1000006891,10000068912,4643.44,Paid
1000006891300,1000006891,10000068913,2407.27,Paid
1000006892000,1000006892,10000068920,4588.51,Pending
1000006892100,1000006892,10000068921,2541.48,Pending
1000006892200,1000006892,10000068922,4140.43,Pending
1000006892300,1000006892,10000068923,249.6,Paid
1000006893000,1000006893,10000068930,2096.4,Pending
1000006893100,1000006893,10000068931,4663.51,Pending
1000006893200,1000006893,10000068932,1653.97,Failed
1000006894000,1000006894,10000068940,2021.06,Failed
1000006894100,1000006894,10000068941,3193.12,Failed
1000006894200,1000006894,10000068942,196.22,Failed
1000006894300,1000006894,10000068943,4483.75,Paid
1000006895000,1000006895,10000068950,3575.12,Pending
1000006895100,1000006895,10000068951,4592.52,Paid
1000006895200,1000006895,10000068952,118.01,Pending
1000006895300,1000006895,10000068953,4692.4,Failed
1000006896000,1000006896,10000068960,870.65,Pending
1000006897000,1000006897,10000068970,1735.57,Pending
1000006897100,1000006897,10000068971,1768.02,Failed
1000006897200,1000006897,10000068972,3504.54,Paid
1000006898000,1000006898,10000068980,3986.19,Pending
1000006898100,1000006898,10000068981,1804.18,Pending
1000006898200,1000006898,10000068982,3889.62,Paid
1000006898300,1000006898,10000068983,2433.11,Paid
1000006899000,1000006899,10000068990,1313.75,Pending
1000006899100,1000006899,10000068991,1332.46,Paid
1000006900000,1000006900,10000069000,3552.2,Pending
1000006900100,1000006900,10000069001,148.78,Paid
1000006900200,1000006900,10000069002,591.94,Failed
1000006901000,1000006901,10000069010,1462.48,Failed
1000006901100,1000006901,10000069011,4581.18,Failed
1000006901200,1000006901,10000069012,2846.18,Pending
1000006902000,1000006902,10000069020,657.94,Failed
1000006903000,1000006903,10000069030,158.14,Paid
1000006903100,1000006903,10000069031,2777.57,Pending
1000006903200,1000006903,10000069032,1749.64,Pending
1000006903300,1000006903,10000069033,-57.48,Pending
1000006904000,1000006904,10000069040,4990.58,Pending
1000006904100,1000006904,10000069041,4976.75,Pending
1000006905000,1000006905,10000069050,3520.16,Paid
1000006905100,1000006905,10000069051,1371.67,Pending
1000006906000,1000006906,10000069060,4281.01,Failed
1000006906100,1000006906,10000069061,2645.57,Failed
1000006907000,1000006907,10000069070,794.28,Paid
1000006908000,1000006908,10000069080,4449.69,Pending
1000006908100,1000006908,10000069081,1030.43,Paid
1000006908200,1000006908,10000069082,-43.6,Failed
1000006909000,1000006909,10000069090,3078.95,Failed
1000006909100,1000006909,10000069091,3970.52,Pending
1000006909200,1000006909,10000069092,3760.48,Pending
1000006910000,1000006910,10000069100,2872.09,Pending
1000006910100,1000006910,10000069101,2912.93,Failed
1000006910200,1000006910,10000069102,1039.02,Failed
1000006910300,1000006910,10000069103,1480.7,Paid
1000006911000,1000006911,10000069110,4269.54,Pending
1000006911100,1000006911,10000069111,601.55,Failed
1000006911200,1000006911,10000069112,2285.15,Failed
1000006911300,1000006911,10000069113,4359.2,Failed
1000006912000,1000006912,10000069120,4713.23,Failed
1000006912100,1000006912,10000069121,2292.93,Pending
1000006912200,1000006912,10000069122,1296.61,Failed
1000006912300,1000006912,10000069123,4385.83,Paid
1000006913000,1000006913,10000069130,3528.86,Pending
1000006913100,1000006913,10000069131,20.33,Pending
1000006913200,1000006913,10000069132,1859.14,Paid
1000006914000,1000006914,10000069140,2639.87,Paid
1000006914100,1000006914,10000069141,3903.44,Paid
1000006915000,1000006915,10000069150,4653.77,Paid
1000006916000,1000006916,10000069160,3246.52,Failed
1000006916100,1000006916,10000069161,865.7,Pending
1000006916200,1000006916,10000069162,911.84,Failed
1000006916300,1000006916,10000069163,3571.78,Paid
1000006917000,1000006917,10000069170,3115.76,Pending
1000006917100,1000006917,10000069171,-109.35,Failed
1000006917200,1000006917,10000069172,2737.46,Failed
1000006917300,1000006917,10000069173,512.15,Pending
1000006918000,1000006918,10000069180,1189.75,Pending
1000006919000,1000006919,10000069190,377.52,Pending
1000006919100,1000006919,10000069191,3308.2,Paid
1000006919200,1000006919,10000069192,47.46,Paid
1000006920000,1000006920,10000069200,576.73,Paid
1000006920100,1000006920,10000069201,4771.57,Paid
1000006920200,1000006920,10000069202,4228.4,Paid
1000006921000,1000006921,10000069210,694.99,Pending
1000006921100,1000006921,10000069211,3972.19,Paid
1000006921200,1000006921,10000069212,295.81,Pending
1000006922000,1000006922,10000069220,2342.28,Pending
1000006922100,1000006922,10000069221,2959.54,Failed
1000006922200,1000006922,10000069222,310.69,Paid
1000006923000,1000006923,10000069230,4667.33,Failed
1000006923100,1000006923,10000069231,751.28,Failed
1000006923200,1000006923,10000069232,4770.6,Paid
1000006923300,1000006923,10000069233,4505.37,Failed
1000006924000,1000006924,10000069240,849.63,Failed
1000006924100,1000006924,10000069241,436.0,Pending
1000006925000,1000006925,10000069250,1167.07,Failed
1000006925100,1000006925,10000069251,2471.18,Paid
1000006926000,1000006926,10000069260,3768.07,Paid
1000006926100,1000006926,10000069261,1496.11,Paid
1000006926200,1000006926,10000069262,1086.77,Pending
1000006927000,1000006927,10000069270,1234.6,Failed
1000006928000,1000006928,10000069280,1911.27,Paid
1000006928100,1000006928,10000069281,904.72,Paid
1000006928200,1000006928,10000069282,-51.94,Failed
1000006928300,1000006928,10000069283,4482.54,Failed
1000006929000,1000006929,10000069290,4456.71,Paid
1000006930000,1000006930,10000069300,418.92,Failed
1000006931000,1000006931,10000069310,685.93,Failed
1000006932000,1000006932,10000069320,211.86,Failed
1000006932100,1000006932,10000069321,2951.3,Paid
1000006933000,1000006933,10000069330,1791.27,Paid
1000006933100,1000006933,10000069331,3000.74,Paid
1000006933200,1000006933,10000069332,3257.01,Paid
1000006933300,1000006933,10000069333,-91.51,Pending
1000006934000,1000006934,10000069340,2710.98,Failed
1000006934100,1000006934,10000069341,3794.5,Failed
1000006934200,1000006934,10000069342,2641.38,Failed
1000006934300,1000006934,10000069343,1138.07,Pending
1000006935000,1000006935,10000069350,1394.43,Failed
1000006936000,1000006936,10000069360,2509.33,Pending
1000006937000,1000006937,10000069370,-37.98,Paid
1000006937100,1000006937,10000069371,190.18,Paid
1000006938000,1000006938,10000069380,4620.27,Pending
1000006938100,1000006938,10000069381,838.51,Pending
1000006938200,1000006938,10000069382,945.78,Paid
1000006939000,1000006939,10000069390,2415.67,Pending
1000006940000,1000006940,10000069400,3690.11,Pending
1000006940100,1000006940,10000069401,4167.72,Pending
1000006940200,1000006940,10000069402,2417.68,Paid
1000006941000,1000006941,10000069410,-137.26,Paid
1000006941100,1000006941,10000069411,761.48,Pending
1000006941200,1000006941,10000069412,1028.52,Failed
1000006942000,1000006942,10000069420,4139.74,Failed
1000006943000,1000006943,10000069430,1495.42,Pending
1000006943100,1000006943,10000069431,2742.74,Paid
1000006944000,1000006944,10000069440,4433.67,Pending
1000006945000,1000006945,10000069450,2254.81,Pending
1000006946000,1000006946,10000069460,3483.57,Failed
1000006947000,1000006947,10000069470,1268.56,Pending
1000006948000,1000006948,10000069480,2031.05,Failed
1000006948100,1000006948,10000069481,-28.09,Failed
1000006948200,1000006948,10000069482,36.57,Pending
1000006949000,1000006949,10000069490,4110.38,Failed
1000006949100,1000006949,10000069491,4708.64,Pending
1000006949200,1000006949,10000069492,305.74,Paid
1000006949300,1000006949,10000069493,2313.91,Paid
1000006950000,1000006950,10000069500,230.96,Paid
1000006950100,1000006950,10000069501,2617.75,Failed
1000006951000,1000006951,10000069510,1959.95,Pending
1000006952000,1000006952,10000069520,4364.16,Failed
1000006953000,1000006953,10000069530,2343.12,Paid
1000006954000,1000006954,10000069540,4482.28,Failed
1000006954100,1000006954,10000069541,-75.5,Failed
1000006954200,1000006954,10000069542,3082.34,Failed
1000006955000,1000006955,10000069550,889.62,Failed
1000006955100,1000006955,10000069551,3158.12,Paid
1000006955200,1000006955,10000069552,2407.92,Pending
1000006956000,1000006956,10000069560,404.57,Paid
1000006957000,1000006957,10000069570,2739.15,Pending
1000006957100,1000006957,10000069571,4157.93,Failed
1000006957200,1000006957,10000069572,1096.79,Pending
1000006957300,1000006957,10000069573,4954.01,Paid
1000006958000,1000006958,10000069580,247.18,Pending
1000006958100,1000006958,10000069581,1266.16,Pending
1000006959000,1000006959,10000069590,960.27,Failed
1000006960000,1000006960,10000069600,2685.45,Failed
1000006960100,1000006960,10000069601,3331.84,Failed
1000006960200,1000006960,10000069602,1850.53,Failed
1000006960300,1000006960,10000069603,2903.98,Paid
1000006961000,1000006961,10000069610,-21.24,Pending
1000006961100,1000006961,10000069611,1224.42,Pending
1000006961200,1000006961,10000069612,2616.66,Paid
1000006961300,1000006961,10000069613,3538.64,Pending
1000006962000,1000006962,10000069620,3640.98,Paid
1000006962100,1000006962,10000069621,991.23,Pending
1000006963000,1000006963,10000069630,2524.97,Failed
1000006964000,1000006964,10000069640,-66.61,Failed
1000006965000,1000006965,10000069650,117.72,Failed
1000006965100,1000006965,10000069651,-152.32,Failed
1000006965200,1000006965,10000069652,1810.61,Pending
1000006965300,1000006965,10000069653,2914.84,Pending
1000006966000,1000006966,10000069660,1561.54,Pending
1000006966100,1000006966,10000069661,1926.18,Failed
1000006967000,1000006967,10000069670,4837.37,Failed
1000006968000,1000006968,10000069680,1676.53,Pending
1000006968100,1000006968,10000069681,4164.38,Paid
1000006969000,1000006969,10000069690,4095.42,Failed
1000006969100,1000006969,10000069691,3022.5,Paid
1000006969200,1000006969,10000069692,4019.5,Pending
1000006969300,1000006969,10000069693,4819.58,Paid
1000006970000,1000006970,10000069700,1443.3,Pending
1000006970100,1000006970,10000069701,1940.78,Paid
1000006971000,1000006971,10000069710,1820.22,Pending
1000006971100,1000006971,10000069711,4033.26,Pending
1000006971200,1000006971,10000069712,3178.7,Paid
1000006971300,1000006971,10000069713,2886.82,Paid
1000006972000,1000006972,10000069720,2496.15,Paid
1000006972100,1000006972,10000069721,3787.8,Pending
1000006973000,1000006973,10000069730,2723.02,Pending
1000006973100,1000006973,10000069731,309.72,Paid
1000006973200,1000006973,10000069732,4730.09,Failed
1000006974000,1000006974,10000069740,4062.1,Failed
1000006974100,1000006974,10000069741,4394.39,Paid
1000006974200,1000006974,10000069742,4281.98,Paid
1000006975000,1000006975,10000069750,2680.18,Pending
1000006975100,1000006975,10000069751,834.53,Pending
1000006975200,1000006975,10000069752,1366.84,Paid
1000006976000,1000006976,10000069760,1771.87,Failed
1000006977000,1000006977,10000069770,170.45,Failed
1000006977100,1000006977,10000069771,2316.12,Pending
1000006977200,1000006977,10000069772,247.14,Failed
1000006978000,1000006978,10000069780,671.88,Paid
1000006978100,1000006978,10000069781,1517.93,Paid
1000006979000,1000006979,10000069790,4668.37,Failed
1000006979100,1000006979,10000069791,1248.66,Pending
1000006980000,1000006980,10000069800,3354.8,Paid
1000006980100,1000006980,10000069801,1073.36,Paid
1000006980200,1000006980,10000069802,960.24,Failed
1000006980300,1000006980,10000069803,2054.54,Failed
1000006981000,1000006981,10000069810,3168.75,Paid
1000006981100,1000006981,10000069811,4535.47,Failed
1000006981200,1000006981,10000069812,182.92,Paid
1000006981300,1000006981,10000069813,621.95,Failed
1000006982000,1000006982,10000069820,212.47,Paid
1000006982100,1000006982,10000069821,363.62,Failed
1000006983000,1000006983,10000069830,2340.65,Paid
1000006983100,1000006983,10000069831,4197.92,Pending
1000006983200,1000006983,10000069832,2116.72,Paid
1000006984000,1000006984,10000069840,1082.53,Pending
1000006984100,1000006984,10000069841,4647.24,Failed
1000006984200,1000006984,10000069842,3008.32,Pending
1000006985000,1000006985,10000069850,4823.71,Paid
1000006985100,1000006985,10000069851,2188.35,Failed
1000006985200,1000006985,10000069852,3314.73,Paid
1000006986000,1000006986,10000069860,1529.59,Failed
1000006986100,1000006986,10000069861,4815.04,Failed
1000006987000,1000006987,10000069870,4138.21,Pending
1000006987100,1000006987,10000069871,20.83,Paid
1000006988000,1000006988,10000069880,204.36,Pending
1000006988100,1000006988,10000069881,1725.88,Pending
1000006988200,1000006988,10000069882,2666.45,Paid
1000006988300,1000006988,10000069883,4680.04,Paid
1000006989000,1000006989,10000069890,766.98,Pending
1000006989100,1000006989,10000069891,3695.43,Pending
1000006989200,1000006989,10000069892,3597.44,Failed
1000006990000,1000006990,10000069900,4361.35,Failed
1000006990100,1000006990,10000069901,4433.48,Paid
1000006990200,1000006990,10000069902,4243.14,Failed
1000006990300,1000006990,10000069903,2647.06,Failed
1000006991000,1000006991,10000069910,1421.86,Pending
1000006991100,1000006991,10000069911,1828.25,Failed
1000006992000,1000006992,10000069920,1874.45,Failed
1000006993000,1000006993,10000069930,3638.06,Pending
1000006993100,1000006993,10000069931,265.74,Paid
1000006993200,1000006993,10000069932,383.33,Failed
1000006994000,1000006994,10000069940,4457.12,Failed
1000006994100,1000006994,10000069941,506.2,Pending
1000006994200,1000006994,10000069942,4015.54,Pending
1000006995000,1000006995,10000069950,2181.71,Failed
1000006996000,1000006996,10000069960,941.66,Failed
1000006996100,1000006996,10000069961,2241.09,Paid
1000006997000,1000006997,10000069970,3012.63,Pending
1000006997100,1000006997,10000069971,2912.83,Failed
1000006997200,1000006997,10000069972,2018.63,Paid
1000006998000,1000006998,10000069980,1453.09,Pending
1000006998100,1000006998,10000069981,3768.09,Pending
1000006998200,1000006998,10000069982,1044.66,Paid
1000006999000,1000006999,10000069990,1305.33,Pending
1000006999100,1000006999,10000069991,4930.75,Failed
1000007000000,1000007000,10000070000,3621.56,Paid
1000007000100,1000007000,10000070001,590.91,Paid
1000007001000,1000007001,10000070010,2589.0,Pending
1000007001100,1000007001,10000070011,1379.63,Paid
1000007001200,1000007001,10000070012,1517.87,Failed
1000007002000,1000007002,10000070020,2246.17,Pending
1000007002100,1000007002,10000070021,1270.56,Paid
1000007003000,1000007003,10000070030,1784.17,Failed
1000007003100,1000007003,10000070031,2042.24,Paid
1000007004000,1000007004,10000070040,4211.73,Failed
1000007004100,1000007004,10000070041,4636.45,Failed
1000007004200,1000007004,10000070042,4861.64,Pending
1000007004300,1000007004,10000070043,2545.21,Failed
1000007005000,1000007005,10000070050,-75.98,Paid
1000007006000,1000007006,10000070060,4430.06,Failed
1000007006100,1000007006,10000070061,1135.52,Pending
1000007006200,1000007006,10000070062,4645.3,Paid
1000007007000,1000007007,10000070070,2964.71,Paid
1000007007100,1000007007,10000070071,643.13,Pending
1000007007200,1000007007,10000070072,3027.74,Failed
1000007007300,1000007007,10000070073,1521.11,Pending
1000007008000,1000007008,10000070080,1554.06,Pending
1000007009000,1000007009,10000070090,3152.03,Pending
1000007009100,1000007009,10000070091,2314.13,Failed
1000007009200,1000007009,10000070092,4081.69,Pending
1000007009300,1000007009,10000070093,4708.95,Paid
1000007010000,1000007010,10000070100,1699.28,Pending
1000007010100,1000007010,10000070101,78.47,Pending
1000007010200,1000007010,10000070102,-117.36,Pending
1000007011000,1000007011,10000070110,1917.56,Pending
1000007012000,1000007012,10000070120,1147.42,Failed
1000007012100,1000007012,10000070121,4252.82,Failed
1000007012200,1000007012,10000070122,4110.29,Pending
1000007013000,1000007013,10000070130,1703.12,Failed
1000007013100,1000007013,10000070131,1410.09,Paid
1000007014000,1000007014,10000070140,719.81,Pending
1000007014100,1000007014,10000070141,4959.95,Pending
1000007014200,1000007014,10000070142,1329.18,Failed
1000007014300,1000007014,10000070143,-190.75,Failed
1000007015000,1000007015,10000070150,2561.74,Failed
1000007016000,1000007016,10000070160,3368.4,Pending
1000007016100,1000007016,10000070161,796.66,Pending
1000007017000,1000007017,10000070170,3881.56,Paid
1000007017100,1000007017,10000070171,1936.94,Paid
1000007017200,1000007017,10000070172,3676.92,Pending
1000007017300,1000007017,10000070173,4775.88,Failed
1000007018000,1000007018,10000070180,2545.55,Paid
1000007018100,1000007018,10000070181,1893.52,Paid
1000007018200,1000007018,10000070182,3970.5,Failed
1000007018300,1000007018,10000070183,4108.91,Pending
1000007019000,1000007019,10000070190,-80.35,Pending
1000007019100,1000007019,10000070191,1947.97,Paid
1000007019200,1000007019,10000070192,2564.85,Paid
1000007020000,1000007020,10000070200,4923.48,Pending
1000007020100,1000007020,10000070201,-7.02,Failed
1000007021000,1000007021,10000070210,2140.68,Paid
1000007022000,1000007022,10000070220,3864.82,Paid
1000007023000,1000007023,10000070230,4582.0,Pending
1000007023100,1000007023,10000070231,3034.56,Failed
1000007023200,1000007023,10000070232,3536.31,Failed
1000007024000,1000007024,10000070240,3453.58,Paid
1000007024100,1000007024,10000070241,3151.2,Failed
1000007025000,1000007025,10000070250,754.09,Paid
1000007025100,1000007025,10000070251,3123.39,Pending
1000007025200,1000007025,10000070252,779.79,Paid
1000007026000,1000007026,10000070260,3758.04,Paid
1000007026100,1000007026,10000070261,3991.42,Failed
1000007026200,1000007026,10000070262,3025.12,Paid
1000007027000,1000007027,10000070270,3780.31,Paid
1000007027100,1000007027,10000070271,579.01,Pending
1000007027200,1000007027,10000070272,2762.73,Paid
1000007027300,1000007027,10000070273,4262.93,Pending
1000007028000,1000007028,10000070280,4629.85,Pending
1000007029000,1000007029,10000070290,967.04,Pending
1000007029100,1000007029,10000070291,1144.58,Pending
1000007030000,1000007030,10000070300,4458.97,Pending
1000007030100,1000007030,10000070301,2028.18,Pending
1000007031000,1000007031,10000070310,760.78,Paid
1000007031100,1000007031,10000070311,2598.65,Failed
1000007031200,1000007031,10000070312,4687.79,Paid
1000007031300,1000007031,10000070313,306.26,Failed
1000007032000,1000007032,10000070320,4904.67,Failed
1000007033000,1000007033,10000070330,2088.7,Failed
1000007033100,1000007033,10000070331,447.22,Failed
1000007034000,1000007034,10000070340,491.47,Paid
1000007034100,1000007034,10000070341,4887.29,Failed
1000007034200,1000007034,10000070342,4540.28,Paid
1000007034300,1000007034,10000070343,2863.7,Pending
1000007035000,1000007035,10000070350,-123.06,Paid
1000007035100,1000007035,10000070351,2917.72,Failed
1000007036000,1000007036,10000070360,870.97,Failed
1000007036100,1000007036,10000070361,2866.51,Pending
1000007036200,1000007036,10000070362,516.02,Failed
1000007037000,1000007037,10000070370,4088.49,Pending
1000007037100,1000007037,10000070371,1569.72,Pending
1000007037200,1000007037,10000070372,3121.44,Failed
1000007037300,1000007037,10000070373,1411.68,Failed
1000007038000,1000007038,10000070380,4824.91,Paid
1000007039000,1000007039,10000070390,3986.92,Paid
1000007039100,1000007039,10000070391,676.29,Failed
1000007040000,1000007040,10000070400,1195.42,Pending
1000007040100,1000007040,10000070401,4119.88,Paid
1000007041000,1000007041,10000070410,3511.4,Pending
1000007041100,1000007041,10000070411,179.19,Pending
1000007042000,1000007042,10000070420,4145.84,Failed
1000007042100,1000007042,10000070421,678.43,Failed
1000007043000,1000007043,10000070430,1846.31,Pending
1000007043100,1000007043,10000070431,4479.54,Paid
1000007043200,1000007043,10000070432,909.11,Paid
1000007044000,1000007044,10000070440,4142.38,Pending
1000007044100,1000007044,10000070441,1933.6,Paid
1000007044200,1000007044,10000070442,1263.84,Failed
1000007044300,1000007044,10000070443,3732.22,Failed
1000007045000,1000007045,10000070450,3729.31,Paid
1000007045100,1000007045,10000070451,4315.53,Paid
1000007045200,1000007045,10000070452,3531.95,Paid
1000007046000,1000007046,10000070460,4520.24,Failed
1000007046100,1000007046,10000070461,1020.87,Failed
1000007046200,1000007046,10000070462,790.73,Failed
1000007046300,1000007046,10000070463,3651.66,Pending
1000007047000,1000007047,10000070470,2787.11,Failed
1000007047100,1000007047,10000070471,4067.4,Failed
1000007047200,1000007047,10000070472,4566.71,Failed
1000007047300,1000007047,10000070473,4255.96,Failed
1000007048000,1000007048,10000070480,4805.52,Paid
1000007049000,1000007049,10000070490,1918.22,Paid
1000007049100,1000007049,10000070491,4404.64,Pending
1000007049200,1000007049,10000070492,-105.53,Paid
1000007050000,1000007050,10000070500,2915.34,Paid
1000007051000,1000007051,10000070510,3530.75,Paid
1000007052000,1000007052,10000070520,1261.3,Paid
1000007052100,1000007052,10000070521,2988.44,Paid
1000007053000,1000007053,10000070530,4034.57,Paid
1000007054000,1000007054,10000070540,2742.06,Paid
1000007054100,1000007054,10000070541,841.15,Failed
1000007054200,1000007054,10000070542,3481.88,Paid
1000007055000,1000007055,10000070550,1207.79,Paid
1000007056000,1000007056,10000070560,1915.78,Pending
1000007056100,1000007056,10000070561,2473.5,Pending
1000007056200,1000007056,10000070562,1613.21,Paid
1000007056300,1000007056,10000070563,3906.39,Failed
1000007057000,1000007057,10000070570,1546.48,Failed
1000007058000,1000007058,10000070580,4248.22,Paid
1000007058100,1000007058,10000070581,3907.66,Failed
1000007059000,1000007059,10000070590,2981.44,Paid
1000007059100,1000007059,10000070591,4938.36,Failed
1000007059200,1000007059,10000070592,590.59,Pending
1000007059300,1000007059,10000070593,2292.74,Paid
1000007060000,1000007060,10000070600,-134.1,Pending
1000007060100,1000007060,10000070601,3124.33,Pending
1000007060200,1000007060,10000070602,1829.06,Paid
1000007061000,1000007061,10000070610,2322.9,Paid
1000007061100,1000007061,10000070611,3817.43,Paid
1000007061200,1000007061,10000070612,3721.46,Paid
1000007062000,1000007062,10000070620,265.33,Pending
1000007062100,1000007062,10000070621,4661.78,Pending
1000007063000,1000007063,10000070630,1185.06,Paid
1000007063100,1000007063,10000070631,812.29,Paid
1000007064000,1000007064,10000070640,4740.39,Failed
1000007064100,1000007064,10000070641,4902.32,Paid
1000007064200,1000007064,10000070642,4787.95,Paid
1000007065000,1000007065,10000070650,3402.36,Pending
1000007065100,1000007065,10000070651,4277.06,Paid
1000007066000,1000007066,10000070660,1451.0,Pending
1000007066100,1000007066,10000070661,2621.92,Failed
1000007066200,1000007066,10000070662,3842.66,Pending
1000007066300,1000007066,10000070663,3328.39,Pending
1000007067000,1000007067,10000070670,1003.01,Failed
1000007067100,1000007067,10000070671,1006.23,Pending
1000007068000,1000007068,10000070680,753.03,Failed
1000007068100,1000007068,10000070681,777.07,Pending
1000007068200,1000007068,10000070682,3934.8,Pending
1000007069000,1000007069,10000070690,-64.09,Failed
1000007070000,1000007070,10000070700,353.55,Failed
1000007070100,1000007070,10000070701,3624.06,Failed
1000007071000,1000007071,10000070710,4275.97,Paid
1000007072000,1000007072,10000070720,4787.79,Pending
1000007073000,1000007073,10000070730,4611.74,Paid
1000007073100,1000007073,10000070731,566.78,Failed
1000007073200,1000007073,10000070732,-117.26,Pending
1000007074000,1000007074,10000070740,4952.29,Failed
1000007075000,1000007075,10000070750,2251.99,Paid
1000007075100,1000007075,10000070751,4537.7,Paid
1000007075200,1000007075,10000070752,452.7,Pending
1000007076000,1000007076,10000070760,3723.39,Failed
1000007076100,1000007076,10000070761,4054.57,Pending
1000007076200,1000007076,10000070762,4018.85,Paid
1000007077000,1000007077,10000070770,3433.06,Failed
1000007078000,1000007078,10000070780,291.49,Pending
1000007079000,1000007079,10000070790,454.19,Pending
1000007079100,1000007079,10000070791,613.62,Paid
1000007079200,1000007079,10000070792,4435.96,Paid
1000007080000,1000007080,10000070800,1470.49,Paid
1000007081000,1000007081,10000070810,4522.49,Paid
1000007081100,1000007081,10000070811,279.45,Pending
1000007081200,1000007081,10000070812,3390.12,Failed
1000007082000,1000007082,10000070820,372.45,Paid
1000007082100,1000007082,10000070821,3403.92,Failed
1000007083000,1000007083,10000070830,4436.83,Paid
1000007083100,1000007083,10000070831,303.76,Failed
1000007084000,1000007084,10000070840,2801.01,Pending
1000007085000,1000007085,10000070850,1173.81,Paid
1000007085100,1000007085,10000070851,-14.02,Failed
1000007085200,1000007085,10000070852,818.18,Failed
1000007086000,1000007086,10000070860,3133.0,Pending
1000007086100,1000007086,10000070861,1021.1,Paid
1000007087000,1000007087,10000070870,4033.42,Failed
1000007088000,1000007088,10000070880,3899.83,Pending
1000007088100,1000007088,10000070881,744.92,Failed
1000007089000,1000007089,10000070890,4221.46,Paid
1000007089100,1000007089,10000070891,1519.94,Paid
1000007090000,1000007090,10000070900,44.27,Failed
1000007090100,1000007090,10000070901,3761.2,Pending
1000007090200,1000007090,10000070902,2837.15,Failed
1000007091000,1000007091,10000070910,1697.37,Failed
1000007092000,1000007092,10000070920,2473.23,Paid
1000007092100,1000007092,10000070921,611.81,Pending
1000007092200,1000007092,10000070922,4291.33,Paid
1000007092300,1000007092,10000070923,4395.06,Pending
1000007093000,1000007093,10000070930,1245.89,Failed
1000007093100,1000007093,10000070931,4735.56,Pending
1000007094000,1000007094,10000070940,525.32,Failed
1000007094100,1000007094,10000070941,2244.47,Failed
1000007094200,1000007094,10000070942,3312.84,Paid
1000007094300,1000007094,10000070943,4720.63,Pending
1000007095000,1000007095,10000070950,4035.03,Pending
1000007095100,1000007095,10000070951,625.16,Failed
1000007095200,1000007095,10000070952,4958.73,Pending
1000007095300,1000007095,10000070953,2706.03,Failed
1000007096000,1000007096,10000070960,3676.6,Paid
1000007096100,1000007096,10000070961,-93.77,Failed
1000007096200,1000007096,10000070962,649.85,Pending
1000007097000,1000007097,10000070970,2522.73,Paid
1000007097100,1000007097,10000070971,1606.47,Paid
1000007098000,1000007098,10000070980,2146.11,Failed
1000007098100,1000007098,10000070981,3054.54,Failed
1000007098200,1000007098,10000070982,2322.92,Failed
1000007098300,1000007098,10000070983,964.0,Failed
1000007099000,1000007099,10000070990,2329.77,Paid
1000007099100,1000007099,10000070991,1024.3,Failed
1000007099200,1000007099,10000070992,2440.04,Pending
1000007100000,1000007100,10000071000,3762.63,Failed
1000007101000,1000007101,10000071010,1841.16,Paid
1000007101100,1000007101,10000071011,3830.89,Failed
1000007101200,1000007101,10000071012,3809.91,Failed
1000007102000,1000007102,10000071020,4025.03,Failed
1000007102100,1000007102,10000071021,4080.88,Failed
1000007102200,1000007102,10000071022,2045.31,Paid
1000007103000,1000007103,10000071030,1358.09,Paid
1000007103100,1000007103,10000071031,4607.09,Pending
1000007103200,1000007103,10000071032,1968.91,Pending
1000007104000,1000007104,10000071040,4145.96,Pending
1000007104100,1000007104,10000071041,4000.74,Paid
1000007104200,1000007104,10000071042,576.25,Failed
1000007104300,1000007104,10000071043,1131.97,Pending
1000007105000,1000007105,10000071050,4818.05,Failed
1000007106000,1000007106,10000071060,749.04,Failed
1000007107000,1000007107,10000071070,4645.77,Failed
1000007107100,1000007107,10000071071,888.38,Paid
1000007107200,1000007107,10000071072,1460.1,Pending
1000007107300,1000007107,10000071073,605.55,Pending
1000007108000,1000007108,10000071080,2891.48,Failed
1000007108100,1000007108,10000071081,3904.33,Failed
1000007108200,1000007108,10000071082,3746.27,Pending
1000007109000,1000007109,10000071090,94.3,Failed
1000007109100,1000007109,10000071091,4667.97,Failed
1000007109200,1000007109,10000071092,3189.06,Pending
1000007109300,1000007109,10000071093,716.37,Pending
1000007110000,1000007110,10000071100,2358.1,Failed
1000007110100,1000007110,10000071101,3419.83,Paid
1000007110200,1000007110,10000071102,1325.01,Paid
1000007111000,1000007111,10000071110,1072.53,Pending
1000007111100,1000007111,10000071111,4507.07,Pending
1000007111200,1000007111,10000071112,2833.21,Paid
1000007112000,1000007112,10000071120,1543.6,Pending
